pod_id,delivery_id,photo_count,has_signature,signature_quality_score,gps_accuracy_meters,timestamp,notes,is_flagged_suspicious
POD_001081,DEL_001454,1,True,0.8144755830003868,27.1937424376403,2025-07-28 11:17:08.820940,,False
POD_001082,DEL_001456,2,True,0.7955801224823273,18.005947230305,2025-10-23 09:50:40.243360,,False
POD_001083,DEL_001459,1,True,0.8876173750628574,27.660782495951885,2025-07-15 09:41:14.107220,Left at reception,False
POD_001084,DEL_001460,3,True,0.9506662370555996,27.812354465128244,2025-08-09 08:40:07.859555,,False
POD_001085,DEL_001461,3,True,0.904376911088706,20.913634788596013,2025-07-01 10:55:15.621564,Customer not available - left with neighbor,False
POD_001086,DEL_001462,2,True,0.7737986566688936,5.470117106390491,2025-12-15 11:06:54.680230,Customer not available - left with neighbor,False
POD_001087,DEL_001463,3,True,0.973606040088397,25.493457083558653,2025-07-22 09:35:13.247241,,False
POD_001088,DEL_001464,1,True,0.8012438054023736,11.616209682691292,2025-10-31 10:06:55.387938,Customer not available - left with neighbor,False
POD_001089,DEL_001466,2,True,0.8923951845960177,15.368424399086393,2025-09-01 11:12:11.752230,,False
POD_001090,DEL_001467,2,True,0.9183519762126487,22.232904676338258,2025-07-23 11:20:40.117955,Left at reception,False
POD_001091,DEL_001468,2,True,0.8382805981085657,16.45092671430215,2026-01-01 09:59:42.703568,,False
POD_001092,DEL_001469,2,True,0.9482066301554152,9.069493965905355,2025-10-21 10:59:54.692407,,False
POD_001093,DEL_001470,3,True,0.8214602905363055,15.14396364312811,2025-12-29 07:39:44.189983,,False
POD_001094,DEL_001473,1,True,0.7573227183969449,21.09619298108566,2025-09-05 10:08:13.694305,,False
POD_001095,DEL_001474,2,True,0.8294483005009687,26.012291545833317,2026-01-28 08:51:40.181685,,False
POD_001096,DEL_001476,2,True,0.8153325354038915,23.353702145803773,2025-07-18 10:03:18.786091,,False
POD_001097,DEL_001477,1,True,0.8713629648746954,15.130328023243976,2025-08-01 09:32:42.124051,,False
POD_001098,DEL_001479,2,True,0.8012293489420876,17.977522905869577,2025-11-21 08:29:19.158787,,False
POD_001099,DEL_001480,2,True,0.8833868841692145,13.543233476014953,2025-08-01 09:28:40.049904,,False
POD_001100,DEL_001481,1,True,0.9575772468000117,28.197334345490496,2026-01-06 07:36:12.109179,,False
POD_001101,DEL_001483,3,True,0.8611918673385401,26.65226023287757,2025-12-19 09:35:32.319598,,False
POD_001102,DEL_001484,3,True,0.8681873260169103,14.26822217602614,2025-10-08 09:49:36.547143,,False
POD_001103,DEL_001485,3,True,0.7782721557334747,17.236582661385672,2025-10-22 11:00:33.818555,,False
POD_001104,DEL_001486,2,True,0.9296119775233528,21.358283287019603,2025-07-03 07:30:30.929684,,False
POD_001105,DEL_001487,1,True,0.9077695501813512,6.245401940725763,2025-07-25 07:30:53.434065,,False
POD_001106,DEL_001488,1,True,0.8848355559296356,13.329323247604908,2025-07-01 10:51:06.619684,,False
POD_001107,DEL_001489,3,True,0.9171327551302171,19.134535151139545,2025-11-21 09:36:57.243918,,False
POD_001108,DEL_001491,2,True,0.7882606077358231,24.241337408969123,2025-12-15 10:35:28.437437,,False
POD_001109,DEL_001492,3,True,0.7546584167378936,27.016668440038153,2025-08-18 09:43:27.263626,Left at reception,False
POD_001110,DEL_001493,0,False,0.3,100.0,2026-01-08 08:33:09.415998,,True
POD_001111,DEL_001494,3,True,0.9290339855743381,22.731418278632532,2025-10-21 10:38:28.288381,,False
POD_001112,DEL_001495,2,True,0.9804476449306704,23.96047954944874,2025-07-09 08:08:34.797201,,False
POD_001113,DEL_001496,2,True,0.882673822844747,29.982012016175048,2025-11-06 11:26:30.777970,Delivered to security,False
POD_001114,DEL_001499,3,True,0.9635708619338232,22.02638562407265,2025-10-27 10:42:36.013426,,False
POD_001115,DEL_001500,2,True,0.7751654822447482,28.09005263727219,2025-10-15 11:34:55.994639,,False
POD_001116,DEL_001502,3,True,0.9861758927303436,15.80843436495347,2025-10-14 09:44:38.064031,,False
POD_001117,DEL_001504,2,True,0.7316319872014888,13.995843299670206,2026-01-19 09:39:42.570120,,False
POD_001118,DEL_001505,2,True,0.8386336546588266,9.976400399313878,2025-11-14 11:35:37.392384,,False
POD_001119,DEL_001507,2,True,0.9076931650292647,18.819405859806217,2025-09-30 09:50:40.742785,Customer not available - left with neighbor,False
POD_001120,DEL_001508,2,True,0.9521129290731607,17.844792133350918,2025-10-13 10:46:52.125725,Delivered to security,False
POD_001121,DEL_001509,2,True,0.8770565256505174,17.909043500493677,2025-08-23 09:46:10.312802,,False
POD_001122,DEL_001510,2,True,0.8052162612526387,23.20373135713832,2025-07-17 10:39:42.513723,,False
POD_001123,DEL_001511,1,True,0.9224325231509382,12.035582165457205,2025-09-04 08:21:49.060702,,False
POD_001124,DEL_001512,1,True,0.714144360379409,20.51727945520068,2025-12-17 10:05:23.348626,,False
POD_001125,DEL_001513,2,True,0.8184688439650674,19.48608294291979,2025-08-06 10:49:37.534126,,False
POD_001126,DEL_001514,3,True,0.753729977504894,13.610477429126332,2025-10-09 07:41:25.632002,,False
POD_001127,DEL_001515,2,True,0.9744534678301657,18.49956939117882,2025-07-01 10:36:02.000238,Left at reception,False
POD_001128,DEL_001517,3,True,0.9988060378529436,22.94744463418088,2025-07-10 09:56:12.570912,,False
POD_001129,DEL_001518,3,True,0.7803639255961778,25.394931862099295,2025-11-15 09:00:34.533734,Left at reception,False
POD_001130,DEL_001519,0,True,0.3,100.0,2026-01-20 10:01:36.827103,,True
POD_001131,DEL_001520,1,True,0.7659831441797408,19.480742194401824,2025-11-05 10:24:17.871836,,False
POD_001132,DEL_001521,1,True,0.7391133022444901,21.417507213196995,2025-09-15 12:27:29.196546,,False
POD_001133,DEL_001522,2,True,0.9315484581739729,28.299935314143887,2025-11-12 08:48:09.438816,,False
POD_001134,DEL_001525,1,True,0.7705767499355861,15.722758192759821,2025-07-10 10:13:36.518079,,False
POD_001135,DEL_001527,2,True,0.7929864689263079,8.195998820508759,2025-12-03 09:00:32.713681,,False
POD_001136,DEL_001531,1,True,0.7024645404381568,24.334541912880272,2025-10-08 12:25:47.036922,Left at reception,False
POD_001137,DEL_001532,2,True,0.8462429749948883,20.18306519291744,2025-07-16 09:50:37.542165,,False
POD_001138,DEL_001533,1,True,0.7207967984939829,7.207739097576214,2025-08-15 10:18:30.823615,Customer not available - left with neighbor,False
POD_001139,DEL_001534,2,True,0.7929478617421585,27.215110042410505,2025-08-05 09:52:44.912923,Customer not available - left with neighbor,False
POD_001140,DEL_001535,0,True,0.3,100.0,2025-11-03 07:08:58.133151,Delivered to security,True
POD_001141,DEL_001536,1,True,0.87221541179143,18.35991043100186,2025-11-26 10:46:14.876153,Customer not available - left with neighbor,False
POD_001142,DEL_001537,3,True,0.8079510315538345,12.746989807612664,2026-01-05 11:54:49.413706,,False
POD_001143,DEL_001538,3,True,0.7354112157134016,25.21480587502986,2025-11-14 09:50:49.988564,Left at reception,False
POD_001144,DEL_001539,0,False,0.3,100.0,2025-10-13 09:02:02.790420,Delivered to security,True
POD_001145,DEL_001540,2,True,0.7372885363277144,27.672557623196724,2025-09-08 11:05:52.423626,,False
POD_001146,DEL_001541,2,True,0.8923581272124899,13.57343417685586,2025-09-26 10:03:23.569506,,False
POD_001147,DEL_001542,1,True,0.8516600257941935,25.450112592150305,2025-09-02 09:52:26.619991,,False
POD_001148,DEL_001544,3,True,0.7816756987983894,25.944320819124037,2025-12-25 10:44:05.757113,Left at reception,False
POD_001149,DEL_001545,1,True,0.9838427713202978,19.130999169271,2025-09-03 11:54:32.790170,Left at reception,False
POD_001150,DEL_001546,3,True,0.768730807502062,23.11920097941657,2025-11-04 11:19:03.692569,,False
POD_001151,DEL_001547,1,True,0.7062911210421409,13.728884634516273,2025-08-21 07:57:32.570039,,False
POD_001152,DEL_001548,2,True,0.9517126462902668,17.20924312098702,2025-07-30 10:24:28.020599,,False
POD_001153,DEL_001550,2,True,0.9832390356065711,17.93505065475743,2025-12-09 10:30:49.484201,,False
POD_001154,DEL_001551,3,True,0.7893968882106739,25.199632909693495,2026-01-13 10:05:41.452280,,False
POD_001155,DEL_001554,2,True,0.7411495510310829,20.11250545190808,2025-09-29 10:13:18.731691,,False
POD_001156,DEL_001555,0,False,0.3,100.0,2025-11-27 11:21:11.472914,,True
POD_001157,DEL_001556,3,True,0.7593484752918895,7.7989903026525464,2026-01-14 07:52:37.589731,,False
POD_001158,DEL_001557,1,True,0.892206063190319,24.260390571067003,2026-01-08 09:45:31.993734,,False
POD_001159,DEL_001558,1,True,0.9198762331817327,8.567327798158326,2025-08-18 10:26:04.232997,Delivered to security,False
POD_001160,DEL_001559,1,True,0.7101870973357828,27.62529917193494,2025-10-18 10:47:37.402350,,False
POD_001161,DEL_001560,1,True,0.922458816172469,18.863745786270364,2025-11-14 10:32:30.067369,Left at reception,False
POD_001162,DEL_001561,3,True,0.9338072661536543,23.53266052709557,2025-08-07 10:17:29.710256,,False
POD_001163,DEL_001562,2,True,0.903120909071635,28.632514787961952,2025-11-14 10:29:33.427823,,False
POD_001164,DEL_001564,3,True,0.8635983478460608,26.270053547719016,2025-08-14 11:50:22.813139,,False
POD_001165,DEL_001565,1,True,0.9668395050303396,5.096502649111649,2026-01-14 09:40:25.522656,,False
POD_001166,DEL_001566,2,True,0.8925697738873292,20.882175624275877,2025-08-21 08:22:38.148852,,False
POD_001167,DEL_001567,3,True,0.74049742852252,22.43616376632161,2025-08-06 11:03:47.857958,Delivered to security,False
POD_001168,DEL_001568,2,True,0.7788377459112481,12.553584724614174,2025-09-23 11:40:32.137698,,False
POD_001169,DEL_001569,2,True,0.9696019625911189,14.965342947693841,2025-08-15 11:10:58.051113,,False
POD_001170,DEL_001570,2,True,0.9125676881304066,24.31755674849042,2026-01-21 10:32:25.320223,,False
POD_001171,DEL_001571,1,True,0.869848293329267,27.128370334245172,2025-09-10 11:58:37.990255,,False
POD_001172,DEL_001573,2,True,0.7378945752449427,29.996651380291752,2025-10-19 11:18:49.574307,,False
POD_001173,DEL_001574,1,True,0.8889040445494845,23.02977167537637,2025-12-10 09:22:45.214678,,False
POD_001174,DEL_001575,1,True,0.7026486050359235,5.841465100486302,2025-07-29 08:46:11.530327,,False
POD_001175,DEL_001576,3,True,0.7109236125748734,29.880705692706144,2025-09-13 09:00:36.965874,,False
POD_001176,DEL_001577,1,True,0.9186088086719502,29.79949765212384,2025-10-02 09:42:48.162608,,False
POD_001177,DEL_001578,3,True,0.70705702201514,21.92571181817417,2025-12-25 11:34:10.535965,,False
POD_001178,DEL_001582,0,False,0.3,100.0,2025-11-18 10:14:32.991380,,True
POD_001179,DEL_001583,3,True,0.8042029440833465,27.74037298658255,2025-11-05 08:46:51.624541,,False
POD_001180,DEL_001584,1,True,0.7440443365902025,25.090411666543627,2025-11-23 11:31:25.514409,,False
POD_001181,DEL_001586,2,True,0.7646663754092026,25.23225367870109,2025-09-28 08:41:43.095302,,False
POD_001182,DEL_001587,1,True,0.7810908936621297,15.67391072703146,2026-01-27 11:13:11.130508,,False
POD_001183,DEL_001588,1,True,0.9330585370124822,29.71897067415571,2026-01-22 10:24:08.877972,,False
POD_001184,DEL_001590,1,True,0.786015076859605,8.207497571700415,2025-11-03 07:57:14.622834,,False
POD_001185,DEL_001591,1,True,0.9954349687286784,15.151280976747422,2025-10-07 11:06:25.479962,Delivered to security,False
POD_001186,DEL_001593,2,True,0.9403759050572928,14.354882583569587,2025-07-07 11:37:09.167145,,False
POD_001187,DEL_001594,3,True,0.9665936467891596,25.881371369804704,2025-09-26 09:55:29.029354,Left at reception,False
POD_001188,DEL_001596,3,True,0.9335148842633946,18.543478513493632,2025-11-11 09:40:25.546824,,False
POD_001189,DEL_001598,3,True,0.7845962076708143,20.121612868925652,2025-10-14 10:54:24.760208,,False
POD_001190,DEL_001599,1,True,0.9715805597415796,6.457544274756356,2025-12-06 09:18:18.291463,Delivered to security,False
POD_001191,DEL_001600,2,True,0.7003803731389822,15.773801743995476,2025-10-16 10:55:19.430073,,False
POD_001192,DEL_001601,1,True,0.9754375595263859,13.254482331631626,2025-08-08 10:19:29.185529,,False
POD_001193,DEL_001602,1,True,0.9810020286487818,28.898453536638076,2025-09-16 09:01:01.579740,,False
POD_001194,DEL_001603,1,True,0.749870924335424,9.509542871443836,2025-12-20 10:16:43.692827,,False
POD_001195,DEL_001605,1,True,0.7768196487763105,11.92126178626139,2025-12-15 07:53:29.263809,,False
POD_001196,DEL_001606,3,True,0.994455225731663,15.772708308047442,2025-09-09 09:21:55.293999,,False
POD_001197,DEL_001608,3,True,0.7275882954561947,6.662807653677861,2025-07-07 10:20:50.656112,,False
POD_001198,DEL_001609,2,True,0.8700414129974886,28.21290057277601,2025-10-17 09:31:42.869270,,False
POD_001199,DEL_001610,2,True,0.989172281286616,23.430489254275518,2025-08-18 09:14:30.528813,,False
POD_001200,DEL_001611,1,True,0.9763394615905256,17.066530304943036,2026-01-09 10:57:57.853768,,False
POD_001201,DEL_001613,1,True,0.8627824772087633,15.85364382114162,2026-01-18 09:58:30.949895,,False
POD_001202,DEL_001614,2,True,0.9552265594581971,15.572511870017168,2025-12-25 11:10:40.150908,,False
POD_001203,DEL_001615,2,True,0.8646224547692771,23.797371055774235,2025-07-24 10:27:48.144572,Delivered to security,False
POD_001204,DEL_001616,1,True,0.7883201578784561,14.761811437898867,2025-07-14 07:42:09.401836,,False
POD_001205,DEL_001618,1,True,0.8652787659017895,12.168560710844478,2025-08-14 09:12:04.981696,,False
POD_001206,DEL_001619,2,True,0.9873196559703932,28.912091065216597,2026-01-07 09:43:14.923007,Delivered to security,False
POD_001207,DEL_001620,2,True,0.7320786929601139,10.652426344380126,2025-10-21 08:27:10.369761,,False
POD_001208,DEL_001621,3,True,0.9801695874620131,7.153828962099846,2025-10-25 09:46:45.846167,,False
POD_001209,DEL_001622,2,True,0.7061216821013071,21.78341501340663,2026-01-07 11:32:36.233310,,False
POD_001210,DEL_001624,2,True,0.9121205206572677,14.507582592255915,2025-07-01 11:32:47.088773,,False
POD_001211,DEL_001625,3,True,0.7179746745735986,16.64094585266929,2025-08-30 09:35:17.508122,,False
POD_001212,DEL_001626,1,True,0.768064400249205,23.20320768770742,2025-09-23 10:45:14.496793,,False
POD_001213,DEL_001629,3,True,0.7021048806703893,12.873087839114731,2025-07-23 09:50:11.380826,,False
POD_001214,DEL_001631,2,True,0.7406846263733161,8.834857453409043,2025-07-17 08:33:35.938628,Left at reception,False
POD_001215,DEL_001632,3,True,0.7977392645072325,9.802893300450078,2025-07-18 09:45:12.915812,Delivered to security,False
POD_001216,DEL_001633,1,True,0.9171102356846894,21.799236476214993,2026-01-14 08:19:44.725453,Delivered to security,False
POD_001217,DEL_001634,1,True,0.8091316875223483,26.886391403534898,2025-09-22 11:44:09.585274,,False
POD_001218,DEL_001635,1,True,0.7392253852486743,26.10163523063864,2025-08-20 10:59:02.200186,,False
POD_001219,DEL_001636,3,True,0.9701351100260303,12.501598578508279,2025-12-05 10:52:20.665471,,False
POD_001220,DEL_001637,1,True,0.9682375865112538,29.749589337994085,2025-09-28 08:36:23.348846,,False
POD_001221,DEL_001638,3,True,0.7037274442701404,22.38699882436392,2025-08-12 08:59:01.601072,Left at reception,False
POD_001222,DEL_001639,2,True,0.8567593513635934,21.02096502901945,2026-01-04 12:01:30.015057,,False
POD_001223,DEL_001640,2,True,0.9602879056060614,22.3076876369052,2026-01-14 07:37:07.529282,,False
POD_001224,DEL_001641,1,True,0.7353148167968049,15.431557299833042,2025-08-05 10:01:32.872062,,False
POD_001225,DEL_001642,2,True,0.714621403201218,17.761874843704817,2025-07-11 08:29:40.411294,,False
POD_001226,DEL_001644,2,True,0.841078947496561,28.718046168966314,2025-11-21 09:36:39.071379,,False
POD_001227,DEL_001645,1,True,0.8361306980448688,9.586077773688269,2025-08-12 10:13:05.400039,,False
POD_001228,DEL_001646,1,True,0.9882670001183895,24.138111566395352,2025-08-07 09:57:07.277495,Left at reception,False
POD_001229,DEL_001649,1,True,0.9944310310479884,19.161026423027245,2025-11-21 09:08:54.260476,Left at reception,False
POD_001230,DEL_001650,2,True,0.7021628855705667,20.505399248641048,2025-08-28 11:52:36.114248,,False
POD_001231,DEL_001651,3,True,0.8289402215826748,25.734594244810793,2025-08-20 10:14:40.063774,,False
POD_001232,DEL_001652,3,True,0.9938297390202728,15.763520657098308,2025-11-11 11:26:22.452422,,False
POD_001233,DEL_001653,2,True,0.8104711464866956,5.17917147624309,2025-12-10 11:25:37.437206,,False
POD_001234,DEL_001654,1,True,0.8210044090868085,15.076050686985456,2025-11-28 09:41:34.764640,,False
POD_001235,DEL_001655,3,True,0.9575850955426738,19.369931511994068,2026-01-06 09:01:36.235868,,False
POD_001236,DEL_001656,1,True,0.7282663880308295,8.192765082908153,2025-08-09 09:44:39.487515,,False
POD_001237,DEL_001657,1,True,0.943137756565845,19.21384884009178,2025-08-25 08:16:09.131364,Customer not available - left with neighbor,False
POD_001238,DEL_001660,3,True,0.8542399247431641,7.023613897482557,2025-07-01 11:19:53.081537,Left at reception,False
POD_001239,DEL_001661,3,True,0.7218918783453587,7.530486233768556,2025-09-29 09:58:50.584761,,False
POD_001240,DEL_001662,1,True,0.940398496223846,15.93073602263054,2025-07-07 08:00:08.424704,,False
POD_001241,DEL_001663,2,True,0.9095114974816094,24.07468348604716,2025-11-10 09:58:09.361278,,False
POD_001242,DEL_001665,2,True,0.9823665720678492,21.062505210571782,2025-09-10 10:14:49.056612,,False
POD_001243,DEL_001667,1,True,0.8785781614789232,20.15593394331526,2025-12-02 11:12:09.546456,,False
POD_001244,DEL_001668,2,True,0.8615455830918036,29.577318163343755,2025-07-07 11:38:34.329559,,False
POD_001245,DEL_001669,3,True,0.8483980824837504,29.03617585575022,2025-10-19 08:42:20.906005,Delivered to security,False
POD_001246,DEL_001670,3,True,0.7173551201214835,22.070314624146445,2025-09-26 09:51:07.502771,,False
POD_001247,DEL_001671,1,True,0.8389057363754278,29.01777232825012,2025-11-26 11:42:53.675185,,False
POD_001248,DEL_001672,3,True,0.9161973747071113,7.455358646556241,2025-11-06 08:53:51.803014,Customer not available - left with neighbor,False
POD_001249,DEL_001673,3,True,0.7373465494914879,9.188326201928069,2025-10-27 08:20:24.523226,,False
POD_001250,DEL_001674,1,True,0.9532245648675746,22.525567219482944,2025-08-14 09:25:14.854411,,False
POD_001251,DEL_001675,1,True,0.7538927308999077,14.296190520760803,2025-07-28 08:00:22.440431,,False
POD_001252,DEL_001676,2,True,0.9842213681993213,17.433081964444092,2025-12-03 09:51:00.804006,,False
POD_001253,DEL_001677,3,True,0.7313038114936127,26.958875465436087,2025-10-31 10:23:45.667589,,False
POD_001254,DEL_001680,1,True,0.924293329003098,28.64064570376747,2025-11-18 11:29:07.311437,,False
POD_001255,DEL_001681,3,True,0.8282105390236773,16.833757092336704,2025-09-29 12:32:37.535559,,False
POD_001256,DEL_001682,3,True,0.7717757226302655,11.360140784340746,2026-01-15 10:24:26.621222,,False
POD_001257,DEL_001683,3,True,0.9130238052255655,20.135392759945688,2025-12-03 11:06:09.812561,,False
POD_001258,DEL_001684,1,True,0.9307386499326797,29.267817380148063,2025-12-19 10:43:00.714372,,False
POD_001259,DEL_001685,0,True,0.3,100.0,2025-07-25 11:45:25.382500,Left at reception,True
POD_001260,DEL_001686,1,True,0.8560204154641402,18.393521879434743,2025-12-09 08:27:05.821764,,False
POD_001261,DEL_001687,3,True,0.8733581230996988,5.200984782778388,2025-07-28 08:20:33.431540,,False
POD_001262,DEL_001688,1,True,0.9697789842277875,19.516729534708013,2025-11-21 08:01:08.457243,,False
POD_001263,DEL_001689,3,True,0.7874211613287434,28.810400572211723,2025-09-22 09:30:54.338774,,False
POD_001264,DEL_001690,3,True,0.8893507387485153,26.403921905610478,2025-11-06 10:58:02.683009,,False
POD_001265,DEL_001691,3,True,0.8767779714574552,7.130490093038793,2025-07-28 12:03:36.206664,,False
POD_001266,DEL_001693,1,True,0.8824083135567228,27.88377842168877,2025-11-06 11:26:00.307539,,False
POD_001267,DEL_001694,1,True,0.9372796815381781,13.33886059198268,2025-07-18 10:47:54.410482,,False
POD_001268,DEL_001695,1,True,0.8487803535596697,13.876239923091578,2025-08-27 08:21:37.823238,,False
POD_001269,DEL_001697,1,True,0.7472801243269078,20.569597275215383,2025-07-03 09:18:58.532784,,False
POD_001270,DEL_001698,2,True,0.7053157578604876,14.13596750475432,2026-01-24 10:30:15.199762,,False
POD_001271,DEL_001699,1,True,0.7434678491805464,29.05334918418758,2025-09-05 09:37:55.765718,,False
POD_001272,DEL_001700,2,True,0.7450385187070943,22.455514316704708,2025-12-31 11:27:01.928365,,False
POD_001273,DEL_001701,3,True,0.9110683701341895,26.371548662439682,2025-07-06 10:23:21.872573,,False
POD_001274,DEL_001702,1,True,0.7347533121741499,29.79007920168153,2025-08-28 08:13:50.499063,,False
POD_001275,DEL_001703,1,True,0.8894016718891284,7.94570461303395,2025-11-18 09:47:13.273941,,False
POD_001276,DEL_001704,2,True,0.8211129501430313,14.060708791812319,2025-09-26 09:27:32.534076,,False
POD_001277,DEL_001705,2,True,0.7153710528555454,25.646860810328167,2025-10-14 08:24:47.168625,,False
POD_001278,DEL_001706,0,True,0.3,100.0,2025-12-22 08:50:51.800936,Delivered to security,True
POD_001279,DEL_001707,2,True,0.8669536920786496,13.765885241451308,2025-08-31 11:42:24.899513,,False
POD_001280,DEL_001708,3,True,0.8618729603392635,23.64908443709749,2025-07-06 10:10:16.123261,Delivered to security,False
POD_001281,DEL_001709,1,True,0.7020341938170614,18.01691336432252,2025-10-12 09:34:46.122975,,False
POD_001282,DEL_001712,1,True,0.9302768715021423,24.44198392370347,2025-10-10 11:48:37.527258,Customer not available - left with neighbor,False
POD_001283,DEL_001713,2,True,0.7192328246245131,16.86811536992439,2026-01-29 07:46:58.433735,,False
POD_001284,DEL_001715,2,True,0.8935855742936805,20.19098382123531,2025-10-28 11:29:11.874877,,False
POD_001285,DEL_001716,2,True,0.7428449605958991,8.138604537909771,2025-12-01 11:39:41.024534,Customer not available - left with neighbor,False
POD_001286,DEL_001717,3,True,0.9809294357484942,6.797739577540561,2025-08-20 09:33:53.350626,,False
POD_001287,DEL_001718,2,True,0.9997794327656503,10.806317701848382,2025-12-19 10:55:30.818852,,False
POD_001288,DEL_001719,2,True,0.7698340896595741,7.734899600609658,2025-10-31 09:25:49.206479,,False
POD_001289,DEL_001720,0,False,0.3,100.0,2025-11-29 10:25:22.458408,Left at reception,True
POD_001290,DEL_001722,1,True,0.7903710912416199,29.321585549525103,2026-01-19 10:00:28.214488,,False
POD_001291,DEL_001724,1,True,0.991735413894977,12.492126651017617,2025-07-14 08:21:02.828283,Left at reception,False
POD_001292,DEL_001725,3,True,0.7339880324059024,27.52029571599365,2026-01-22 10:58:21.707348,,False
POD_001293,DEL_001726,1,True,0.8105119343458356,8.212562978033517,2025-08-12 08:52:50.569201,Delivered to security,False
POD_001294,DEL_001729,3,True,0.7019442336585049,18.466524760653616,2025-11-17 10:41:21.832662,,False
POD_001295,DEL_001731,2,True,0.9314850611822255,20.113425815427487,2025-09-15 10:53:27.406537,,False
POD_001296,DEL_001733,2,True,0.8418635781156061,25.704754086327696,2025-08-27 08:44:08.780551,,False
POD_001297,DEL_001734,2,True,0.956898580920546,5.986549827768885,2025-07-24 09:53:12.504947,,False
POD_001298,DEL_001735,3,True,0.7780033438737856,12.208993604762878,2025-10-13 10:42:19.410915,,False
POD_001299,DEL_001737,2,True,0.9090738879709792,12.969833261293854,2026-01-28 09:08:11.462172,,False
POD_001300,DEL_001738,3,True,0.9921470694628657,29.644414646023634,2025-07-31 10:34:28.493064,,False
POD_001301,DEL_001740,3,True,0.7865441352327505,21.443387089839035,2025-07-18 07:31:36.990320,Delivered to security,False
POD_001302,DEL_001742,3,True,0.7694915561510555,13.770796725333055,2025-08-29 11:10:58.011038,,False
POD_001303,DEL_001744,2,True,0.9815774004006036,13.015282065978313,2026-01-19 09:05:02.054764,,False
POD_001304,DEL_001746,1,True,0.7131044364697846,5.006556962806012,2025-11-13 09:26:46.834784,,False
POD_001305,DEL_001747,1,True,0.964768056120048,28.48903185601895,2025-12-11 08:10:59.961109,Delivered to security,False
POD_001306,DEL_001748,3,True,0.7673290615714745,20.021224898019973,2025-07-24 10:08:16.586765,,False
POD_001307,DEL_001749,3,True,0.8231764108387657,12.394754710045337,2025-08-04 09:04:34.746127,,False
POD_001308,DEL_001750,2,True,0.9546176738632779,15.944029015185883,2026-01-27 08:46:06.479076,,False
POD_001309,DEL_001751,1,True,0.8944331193111753,5.3307920004684854,2026-01-08 11:19:12.672283,,False
POD_001310,DEL_001752,1,True,0.7941701604046665,28.470924498019,2025-12-23 10:51:13.634295,,False
POD_001311,DEL_001753,2,True,0.8724408733056963,9.72743774676688,2025-10-27 08:25:48.401697,,False
POD_001312,DEL_001756,1,True,0.8158842751444968,26.116877460015345,2026-01-28 11:32:09.790288,,False
POD_001313,DEL_001757,2,True,0.8651540742644905,22.763613727814946,2025-08-28 08:15:55.221952,,False
POD_001314,DEL_001758,2,True,0.7995037364267377,26.17413141694992,2025-07-03 10:29:38.903817,,False
POD_001315,DEL_001759,2,True,0.7989839294830041,15.44206420303647,2025-12-22 07:56:35.466706,Left at reception,False
POD_001316,DEL_001761,2,True,0.8272883661789575,22.327167135787715,2025-10-07 11:31:08.092592,,False
POD_001317,DEL_001763,1,True,0.7802146073590487,20.92744941414123,2026-01-12 09:51:19.319126,,False
POD_001318,DEL_001764,3,True,0.9268732110139162,22.698353821800968,2025-12-02 08:14:40.044068,,False
POD_001319,DEL_001765,1,True,0.8635956636494608,26.375521532833787,2026-01-02 11:21:46.345369,Left at reception,False
POD_001320,DEL_001766,1,True,0.8288545848794142,8.035990461490979,2025-09-15 11:37:38.049361,,False
POD_001321,DEL_001767,1,True,0.9392187032049151,22.621303098510474,2025-09-11 11:53:14.687047,,False
POD_001322,DEL_001768,3,True,0.8741628801973162,27.688547124751548,2025-10-20 10:23:34.817975,,False
POD_001323,DEL_001769,3,True,0.7839701037017605,26.891562565067417,2026-01-06 07:43:47.841887,,False
POD_001324,DEL_001770,3,True,0.9189231901998658,15.348803158293677,2025-10-07 11:25:41.709017,,False
POD_001325,DEL_001771,3,True,0.7553841612661936,29.46931475471202,2025-09-19 12:58:43.069842,,False
POD_001326,DEL_001773,2,True,0.7010096742675042,21.663809781352203,2025-09-07 10:57:29.517226,,False
POD_001327,DEL_001775,1,True,0.7704076319641232,7.921239849357854,2025-09-02 11:21:57.082280,Customer not available - left with neighbor,False
POD_001328,DEL_001776,0,True,0.3,100.0,2025-08-07 09:40:36.251308,,True
POD_001329,DEL_001777,2,True,0.883626418531489,23.775677646091456,2026-01-26 08:30:23.711948,Delivered to security,False
POD_001330,DEL_001779,3,True,0.8703278103294279,19.556567063870496,2025-09-18 10:32:06.134258,,False
POD_001331,DEL_001780,2,True,0.728272958204939,5.132601638575566,2025-12-11 09:33:32.059041,,False
POD_001332,DEL_001781,3,True,0.9580422158375286,11.626870409773105,2025-10-31 10:16:13.014831,,False
POD_001333,DEL_001782,3,True,0.7648899685493821,16.394897762423003,2025-11-13 09:05:38.859842,,False
POD_001334,DEL_001784,1,True,0.7192966713043513,13.555863758595583,2025-12-21 07:41:53.630159,,False
POD_001335,DEL_001786,3,True,0.784034969299957,13.842679576362455,2025-10-16 09:25:48.316251,Left at reception,False
POD_001336,DEL_001787,3,True,0.7851316490058255,8.655761199597816,2025-07-25 11:56:53.433206,,False
POD_001337,DEL_001789,1,True,0.8014859767053549,17.972021890795627,2025-11-25 08:13:31.678424,Customer not available - left with neighbor,False
POD_001338,DEL_001791,1,True,0.785579561714574,8.095862058175003,2025-11-06 09:00:23.208533,,False
